hardware,embedding_index,gate_name,probability
johannesburg,1,CNOT,0.947958
johannesburg,1,CNOT,0.966966
johannesburg,1,U2,0.998548
johannesburg,1,U2,0.998855
johannesburg,2,CNOT,0.970925
johannesburg,2,U2,0.998724
johannesburg,2,CNOT,0.972291
johannesburg,2,U2,0.998760
johannesburg,3,CNOT,0.970925
johannesburg,3,CNOT,0.972291
johannesburg,3,U2,0.998724
johannesburg,3,U2,0.999022
kolkata,0,SX,0.997151
kolkata,0,CNOT,0.921504
kolkata,0,CNOT,0.956911
kolkata,0,RZ,1.000000
kolkata,0,SX,0.999739
kolkata,0,RZ,1.000000
kolkata,1,CNOT,0.921504
kolkata,1,RZ,1.000000
kolkata,1,CNOT,0.956911
kolkata,1,SX,0.997151
kolkata,1,SX,0.999774
kolkata,1,RZ,1.000000
kolkata,2,CNOT,0.993001
kolkata,2,CNOT,0.991688
kolkata,2,SX,0.999796
kolkata,2,SX,0.999663
kolkata,2,RZ,1.000000
kolkata,2,RZ,1.000000
kolkata,3,CNOT,0.991688
kolkata,3,SX,0.999796
kolkata,3,CNOT,0.988214
kolkata,3,SX,0.999663
kolkata,3,RZ,1.000000
kolkata,3,RZ,1.000000
lagos,0,CNOT,0.988288
lagos,0,SX,0.999622
lagos,0,RZ,1.000000
lagos,0,SX,0.999571
lagos,0,CNOT,0.987177
lagos,0,RZ,1.000000
lagos,1,CNOT,0.986589
lagos,1,SX,0.999622
lagos,1,RZ,1.000000
lagos,1,SX,0.999571
lagos,1,CNOT,0.987177
lagos,1,RZ,1.000000
lagos,2,CNOT,0.963778
lagos,2,SX,0.999558
lagos,2,SX,0.999556
lagos,2,RZ,1.000000
lagos,2,CNOT,0.986589
lagos,2,RZ,1.000000
lagos,3,SX,0.999558
lagos,3,CNOT,0.986589
lagos,3,RZ,1.000000
lagos,3,CNOT,0.963778
lagos,3,SX,0.999622
lagos,3,RZ,1.000000
lagos,4,CNOT,0.989673
lagos,4,SX,0.999684
lagos,4,CNOT,0.974733
lagos,4,SX,0.999556
lagos,4,RZ,1.000000
lagos,4,RZ,1.000000
lagos,5,CNOT,0.963778
lagos,5,SX,0.999684
lagos,5,CNOT,0.974733
lagos,5,SX,0.999556
lagos,5,RZ,1.000000
lagos,5,RZ,1.000000
lima,0,CNOT,0.992548
lima,0,CNOT,0.989575
lima,0,SX,0.999504
lima,0,RZ,1.000000
lima,0,SX,0.999712
lima,0,RZ,1.000000
lima,1,CNOT,0.987750
lima,1,CNOT,0.989575
lima,1,SX,0.999504
lima,1,RZ,1.000000
lima,1,SX,0.999712
lima,1,RZ,1.000000
lima,2,CNOT,0.987750
lima,2,SX,0.999411
lima,2,CNOT,0.974456
lima,2,SX,0.998982
lima,2,RZ,1.000000
lima,2,RZ,1.000000
lima,3,CNOT,0.974456
lima,3,SX,0.999411
lima,3,CNOT,0.987750
lima,3,RZ,1.000000
lima,3,SX,0.999504
lima,3,RZ,1.000000
london,0,CNOT,0.989483
london,0,U2,0.999133
london,0,CNOT,0.989343
london,0,U2,0.999503
london,1,CNOT,0.983436
london,1,U2,0.999133
london,1,CNOT,0.989343
london,1,U2,0.999503
london,2,CNOT,0.983436
london,2,CNOT,0.973707
london,2,U2,0.999362
london,2,U2,0.999358
london,3,CNOT,0.973707
london,3,CNOT,0.983436
london,3,U2,0.999362
london,3,U2,0.999133
melbourne,0,CNOT,0.976959
melbourne,0,SX,0.999372
melbourne,0,RZ,1.000000
melbourne,0,SX,0.997631
melbourne,0,CNOT,0.968848
melbourne,0,RZ,1.000000
melbourne,1,CNOT,0.968848
melbourne,1,SX,0.999372
melbourne,1,RZ,1.000000
melbourne,1,CNOT,0.976959
melbourne,1,SX,0.998494
melbourne,1,RZ,1.000000
melbourne,2,CNOT,0.961743
melbourne,2,CNOT,0.935553
melbourne,2,SX,0.997511
melbourne,2,SX,0.995818
melbourne,2,RZ,1.000000
melbourne,2,RZ,1.000000
melbourne,3,CNOT,0.961743
melbourne,3,SX,0.997511
melbourne,3,RZ,1.000000
melbourne,3,SX,0.998863
melbourne,3,CNOT,0.935553
melbourne,3,RZ,1.000000
manhattan,0,CNOT,0.500000
manhattan,0,CNOT,0.500000
manhattan,0,SX,0.998781
manhattan,0,RZ,1.000000
manhattan,0,SX,0.999529
manhattan,0,RZ,1.000000
manhattan,1,CNOT,0.500000
manhattan,1,CNOT,0.500000
manhattan,1,SX,0.998781
manhattan,1,RZ,1.000000
manhattan,1,SX,0.999529
manhattan,1,RZ,1.000000
manhattan,2,CNOT,0.983879
manhattan,2,SX,0.999506
manhattan,2,SX,0.999426
manhattan,2,CNOT,0.982023
manhattan,2,RZ,1.000000
manhattan,2,RZ,1.000000
manhattan,3,CNOT,0.982023
manhattan,3,CNOT,0.983879
manhattan,3,RZ,1.000000
manhattan,3,SX,0.999506
manhattan,3,SX,0.999462
manhattan,3,RZ,1.000000
manila,0,CNOT,0.988965
manila,0,SX,0.999412
manila,0,RZ,1.000000
manila,0,SX,0.998881
manila,0,CNOT,0.982575
manila,0,RZ,1.000000
manila,1,CNOT,0.982575
manila,1,CNOT,0.988965
manila,1,SX,0.999412
manila,1,RZ,1.000000
manila,1,SX,0.999767
manila,1,RZ,1.000000
manila,2,RZ,1.000000
manila,2,CNOT,0.982575
manila,2,SX,0.998881
manila,2,SX,0.999412
manila,2,CNOT,0.985807
manila,2,RZ,1.000000
manila,3,CNOT,0.982575
manila,3,SX,0.998881
manila,3,CNOT,0.985807
manila,3,RZ,1.000000
manila,3,SX,0.999682
manila,3,RZ,1.000000
manila,4,CNOT,0.992880
manila,4,RZ,1.000000
manila,4,SX,0.999682
manila,4,RZ,1.000000
manila,4,SX,0.998881
manila,4,CNOT,0.985807
manila,5,CNOT,0.985807
manila,5,SX,0.999682
manila,5,CNOT,0.992880
manila,5,SX,0.999469
manila,5,RZ,1.000000
manila,5,RZ,1.000000
montreal,0,CNOT,0.991247
montreal,0,SX,0.999759
montreal,0,CNOT,0.990814
montreal,0,RZ,1.000000
montreal,0,SX,0.999667
montreal,0,RZ,1.000000
montreal,1,CNOT,0.991247
montreal,1,RZ,1.000000
montreal,1,SX,0.999632
montreal,1,CNOT,0.990814
montreal,1,SX,0.999759
montreal,1,RZ,1.000000
montreal,2,SX,0.999658
montreal,2,CNOT,0.988162
montreal,2,CNOT,0.990110
montreal,2,RZ,1.000000
montreal,2,SX,0.999665
montreal,2,RZ,1.000000
montreal,3,CNOT,0.988162
montreal,3,CNOT,0.990110
montreal,3,RZ,1.000000
montreal,3,SX,0.999294
montreal,3,SX,0.999658
montreal,3,RZ,1.000000
mumbai,0,RZ,1.000000
mumbai,0,CNOT,0.957246
mumbai,0,SX,0.999670
mumbai,0,SX,0.999342
mumbai,0,CNOT,0.992977
mumbai,0,RZ,1.000000
mumbai,1,CNOT,0.957246
mumbai,1,SX,0.999670
mumbai,1,CNOT,0.992977
mumbai,1,RZ,1.000000
mumbai,1,SX,0.999540
mumbai,1,RZ,1.000000
mumbai,2,RZ,1.000000
mumbai,2,RZ,1.000000
mumbai,2,SX,0.999518
mumbai,2,CNOT,0.994143
mumbai,2,CNOT,0.993610
mumbai,2,SX,0.999734
mumbai,3,CNOT,0.993461
mumbai,3,RZ,1.000000
mumbai,3,RZ,1.000000
mumbai,3,SX,0.999518
mumbai,3,CNOT,0.993610
mumbai,3,SX,0.999734
nairobi,0,CNOT,0.991511
nairobi,0,SX,0.999540
nairobi,0,RZ,1.000000
nairobi,0,SX,0.999698
nairobi,0,CNOT,0.991272
nairobi,0,RZ,1.000000
nairobi,1,CNOT,0.989257
nairobi,1,SX,0.999540
nairobi,1,RZ,1.000000
nairobi,1,SX,0.999698
nairobi,1,CNOT,0.991272
nairobi,1,RZ,1.000000
nairobi,2,CNOT,0.984285
nairobi,2,SX,0.999388
nairobi,2,SX,0.998747
nairobi,2,RZ,1.000000
nairobi,2,CNOT,0.991511
nairobi,2,RZ,1.000000
nairobi,3,SX,0.999388
nairobi,3,CNOT,0.991511
nairobi,3,RZ,1.000000
nairobi,3,CNOT,0.984285
nairobi,3,SX,0.999540
nairobi,3,RZ,1.000000
nairobi,4,CNOT,0.991244
nairobi,4,SX,0.999605
nairobi,4,CNOT,0.986675
nairobi,4,SX,0.998747
nairobi,4,RZ,1.000000
nairobi,4,RZ,1.000000
nairobi,5,CNOT,0.984285
nairobi,5,SX,0.999605
nairobi,5,CNOT,0.986675
nairobi,5,SX,0.998747
nairobi,5,RZ,1.000000
nairobi,5,RZ,1.000000
oslo,0,CNOT,0.991624
oslo,0,CNOT,0.988802
oslo,0,SX,0.999551
oslo,0,RZ,1.000000
oslo,0,SX,0.999677
oslo,0,RZ,1.000000
oslo,1,CNOT,0.988739
oslo,1,CNOT,0.988802
oslo,1,SX,0.999551
oslo,1,RZ,1.000000
oslo,1,SX,0.999677
oslo,1,RZ,1.000000
oslo,2,SX,0.999127
oslo,2,CNOT,0.988739
oslo,2,RZ,1.000000
oslo,2,CNOT,0.991677
oslo,2,SX,0.999551
oslo,2,RZ,1.000000
oslo,3,CNOT,0.991677
oslo,3,SX,0.999127
oslo,3,SX,0.999468
oslo,3,RZ,1.000000
oslo,3,CNOT,0.988739
oslo,3,RZ,1.000000
oslo,4,CNOT,0.991677
oslo,4,SX,0.999468
oslo,4,CNOT,0.989297
oslo,4,SX,0.999750
oslo,4,RZ,1.000000
oslo,4,RZ,1.000000
oslo,5,CNOT,0.988130
oslo,5,SX,0.999468
oslo,5,CNOT,0.989297
oslo,5,SX,0.999750
oslo,5,RZ,1.000000
oslo,5,RZ,1.000000
ourense,0,CNOT,0.993076
ourense,0,SX,0.999494
ourense,0,RZ,1.000000
ourense,0,SX,0.999580
ourense,0,CNOT,0.990336
ourense,0,RZ,1.000000
ourense,1,CNOT,0.988278
ourense,1,SX,0.999494
ourense,1,RZ,1.000000
ourense,1,SX,0.999580
ourense,1,CNOT,0.990336
ourense,1,RZ,1.000000
ourense,2,CNOT,0.992975
ourense,2,SX,0.999490
ourense,2,CNOT,0.988278
ourense,2,RZ,1.000000
ourense,2,SX,0.999494
ourense,2,RZ,1.000000
ourense,3,CNOT,0.988278
ourense,3,SX,0.999490
ourense,3,CNOT,0.992975
ourense,3,SX,0.999411
ourense,3,RZ,1.000000
ourense,3,RZ,1.000000
paris,0,CNOT,0.983847
paris,0,CNOT,0.982448
paris,0,RZ,1.000000
paris,0,SX,0.999389
paris,0,SX,0.997254
paris,0,RZ,1.000000
paris,1,SX,0.999496
paris,1,SX,0.999389
paris,1,RZ,1.000000
paris,1,CNOT,0.983847
paris,1,CNOT,0.982448
paris,1,RZ,1.000000
paris,2,CNOT,0.984065
paris,2,CNOT,0.983554
paris,2,SX,0.999190
paris,2,RZ,1.000000
paris,2,SX,0.997968
paris,2,RZ,1.000000
paris,3,CNOT,0.983478
paris,3,CNOT,0.983554
paris,3,SX,0.999190
paris,3,RZ,1.000000
paris,3,SX,0.997968
paris,3,RZ,1.000000
perth,0,CNOT,0.993979
perth,0,CNOT,0.991341
perth,0,SX,0.999449
perth,0,RZ,1.000000
perth,0,SX,0.999642
perth,0,RZ,1.000000
perth,1,CNOT,0.990094
perth,1,CNOT,0.991341
perth,1,SX,0.999449
perth,1,RZ,1.000000
perth,1,SX,0.999642
perth,1,RZ,1.000000
perth,2,CNOT,0.989254
perth,2,SX,0.999503
perth,2,SX,0.999203
perth,2,RZ,1.000000
perth,2,CNOT,0.993979
perth,2,RZ,1.000000
perth,3,SX,0.999503
perth,3,CNOT,0.993979
perth,3,RZ,1.000000
perth,3,CNOT,0.989254
perth,3,SX,0.999449
perth,3,RZ,1.000000
perth,4,CNOT,0.989254
perth,4,SX,0.999404
perth,4,CNOT,0.983659
perth,4,SX,0.999203
perth,4,RZ,1.000000
perth,4,RZ,1.000000
perth,5,CNOT,0.978786
perth,5,SX,0.999404
perth,5,CNOT,0.983659
perth,5,SX,0.999203
perth,5,RZ,1.000000
perth,5,RZ,1.000000
poughkeepsie,0,CNOT,0.921849
poughkeepsie,0,CNOT,0.910338
poughkeepsie,0,U2,0.989017
poughkeepsie,0,U2,0.997262
poughkeepsie,1,CNOT,0.901999
poughkeepsie,1,CNOT,0.910338
poughkeepsie,1,U2,0.989017
poughkeepsie,1,U2,0.997262
poughkeepsie,2,CNOT,0.974205
poughkeepsie,2,U2,0.998920
poughkeepsie,2,CNOT,0.980343
poughkeepsie,2,U2,0.998977
poughkeepsie,3,CNOT,0.974205
poughkeepsie,3,CNOT,0.980343
poughkeepsie,3,U2,0.998920
poughkeepsie,3,U2,0.998836
quito,0,CNOT,0.983417
quito,0,SX,0.996524
quito,0,RZ,1.000000
quito,0,SX,0.997602
quito,0,CNOT,0.947543
quito,0,RZ,1.000000
quito,1,CNOT,0.929435
quito,1,SX,0.996524
quito,1,RZ,1.000000
quito,1,SX,0.997602
quito,1,CNOT,0.947543
quito,1,RZ,1.000000
quito,2,CNOT,0.962841
quito,2,SX,0.996003
quito,2,CNOT,0.929435
quito,2,RZ,1.000000
quito,2,SX,0.996524
quito,2,RZ,1.000000
quito,3,CNOT,0.929435
quito,3,SX,0.996003
quito,3,CNOT,0.962841
quito,3,SX,0.997880
quito,3,RZ,1.000000
quito,3,RZ,1.000000
rochester,0,CNOT,0.971146
rochester,0,CNOT,0.952183
rochester,0,U2,0.998784
rochester,0,U2,0.992038
rochester,1,CNOT,0.952183
rochester,1,CNOT,0.971146
rochester,1,U2,0.998784
rochester,1,U2,0.998450
rochester,2,CNOT,0.960306
rochester,2,U2,0.995198
rochester,2,CNOT,0.933863
rochester,2,U2,0.998773
rochester,3,CNOT,0.960306
rochester,3,U2,0.995198
rochester,3,CNOT,0.933863
rochester,3,U2,0.998651
rome,0,CNOT,0.991721
rome,0,SX,0.999607
rome,0,RZ,1.000000
rome,0,SX,0.999532
rome,0,CNOT,0.978159
rome,0,RZ,1.000000
rome,1,CNOT,0.978159
rome,1,CNOT,0.991721
rome,1,SX,0.999607
rome,1,RZ,1.000000
rome,1,SX,0.999655
rome,1,RZ,1.000000
rome,2,RZ,1.000000
rome,2,CNOT,0.978159
rome,2,SX,0.999532
rome,2,SX,0.999607
rome,2,CNOT,0.989830
rome,2,RZ,1.000000
rome,3,CNOT,0.978159
rome,3,SX,0.999532
rome,3,CNOT,0.989830
rome,3,RZ,1.000000
rome,3,SX,0.999478
rome,3,RZ,1.000000
rome,4,CNOT,0.989830
rome,4,SX,0.999478
rome,4,CNOT,0.989438
rome,4,SX,0.999558
rome,4,RZ,1.000000
rome,4,RZ,1.000000
rome,5,CNOT,0.989438
rome,5,RZ,1.000000
rome,5,SX,0.999478
rome,5,RZ,1.000000
rome,5,SX,0.999532
rome,5,CNOT,0.989830
santiago,0,CNOT,0.992125
santiago,0,SX,0.999751
santiago,0,RZ,1.000000
santiago,0,SX,0.999613
santiago,0,CNOT,0.991392
santiago,0,RZ,1.000000
